id_cliente,nome,data_nascimento,cpf,estado,data_cadastro
baad0236-b763-4e73-94a0-4e7638585847,Cecilia Gomes,1989-08-14,572.313.831-32,MT,2026-04-25
4d92568c-aac5-4c3f-bddb-b2d9ee8ec433,Esther Camargo,1975-06-09,116.731.539-84,AC,2025-05-18
726084f8-4551-4556-9474-a76307b1ebeb,Luísa Pereira,1937-07-29,466.057.355-14,PE,2024-12-09
ec8884d8-fc0f-4482-a436-921d80194f83,Rhavi Cunha,1960-04-02,740.659.113-39,PR,2024-12-07
15fc9f4a-dc1c-44d2-8d27-c02195e3b2db,Juliana Machado,1973-09-21,889.358.333-30,MS,2025-07-10
7fd8fbd8-c824-4700-b40c-97bbed3336f6,Catarina Pacheco,1940-06-09,391.371.467-00,AL,2025-09-16
94b2d582-e53d-4dfb-808c-46e2ffbe97a1,Lorenzo Viana,1983-04-21,023.110.704-81,RN,2026-03-23
cb3f3c4d-6b53-4289-99da-9da882f7ab0b,Ester da Rosa,1969-06-23,080.327.573-18,SP,2025-11-30
cc20be99-7401-440e-b07b-f5fecba057ab,Emanuella Almeida,2006-03-02,052.736.614-70,ES,2024-10-21
217a5ccc-351e-4db5-9857-5383ea4deb43,Bryan Albuquerque,2003-07-14,016.109.066-73,PI,2026-05-07
9be88a2f-f91f-4dd6-a384-877b58827a26,Luara Peixoto,1982-11-03,447.354.627-69,RN,2026-04-16
62e110f6-83a0-48c2-9c49-8de0315e7da2,Ana Vitória Silva,1960-03-24,780.587.811-52,AM,2025-11-19
87358833-0feb-4ae4-a7b1-2bae9816c34e,Heitor Costela,2007-12-09,842.306.610-31,RR,2025-12-16
487c16a0-223c-4b8a-9c26-14c944c08db6,Srta. Natália Farias,2008-03-25,623.571.255-33,MG,2026-08-13
2ebdd100-a472-4d09-900d-8e624176362e,Ana Liz Borges,1996-09-25,378.129.272-38,PB,2026-04-29
0006744d-225a-417a-8620-1f885533e90e,Dra. Alana Andrade,1986-12-17,989.420.853-25,MS,2025-09-22
1756cf7e-650d-4c4c-b27d-98f13022a421,Arthur Miguel Martins,1984-01-02,680.214.925-17,RJ,2025-07-08
20ca2cd1-3c1b-4879-8f43-8d3b5ce0f505,Beatriz Lima,1985-03-29,641.902.914-08,SP,2025-11-12
e23362f0-39d6-4d48-af67-db1ba4ef26b2,João Gabriel Azevedo,1954-01-23,200.768.198-14,SC,2024-08-23
4b33c3e4-9648-4e45-aac7-e2f309d2ce3a,Maria Sophia Ramos,2008-02-22,166.837.039-09,RO,2025-02-24
840502ac-fc04-40a6-8d7d-e551f027d4fb,Gabriela da Costa,1954-01-09,565.387.965-43,GO,2025-03-22
1ecb391c-43e7-4896-88e4-ddafc589b0c4,Dr. Felipe Duarte,2001-10-04,920.272.104-75,RR,2025-12-25
b6ec46c2-c446-4b54-a7db-b6b77109f0a0,André Nascimento,1966-11-18,796.806.306-67,AP,2025-01-25
c5143d90-d59c-46c4-b5ea-4422b4aca89f,Daniela Sales,1977-04-29,469.050.134-63,AC,2026-01-27
0b4b1d00-85db-4144-b9ef-29f507a72ad0,Carlos Eduardo Pereira,1971-03-15,887.512.075-53,MT,2025-06-29
042dc499-eab2-41ed-b8f1-67d74cd3444e,Ana Clara Cassiano,1980-11-21,222.668.333-19,PI,2025-10-11
f3da22b2-f157-40e4-b6ca-7d63fe4e8ada,Asafe Campos,1998-02-26,037.863.824-16,AM,2025-08-21
f9111a4d-3fa8-4fe1-8539-c9329ddb5f3d,Mariana Nunes,1943-08-04,875.251.533-95,MA,2024-11-18
696e9e63-bcd7-4780-bb57-50e26149c8c5,Liam Silveira,1979-07-30,939.401.044-18,PR,2026-07-18
f5032ab8-d639-469a-b1f7-a9e4c6d0e075,Maria Eduarda Andrade,2002-08-15,481.287.591-56,TO,2026-08-18
0d494913-b032-4963-9e36-dbfe80e62809,Sra. Beatriz Azevedo,1984-04-06,131.006.755-83,AC,2025-11-06
f8311cc9-7fb5-40e4-8afc-6a3f063e723f,Ester Camargo,1975-07-31,427.537.755-00,PI,2025-01-28
c9de699f-e508-4d85-84d1-44049da3ba4e,Daniel Teixeira,1983-01-22,338.607.130-76,RR,2026-04-14
48bcad3d-c35f-421a-9dcf-9548474d5c70,Benício Dias,1953-06-13,675.059.375-95,PA,2025-03-31
e2c7f779-33ab-4c36-9cc3-63835f34277b,João Vitor Mendes,1984-08-03,386.853.764-29,SC,2026-03-06
b64e51f0-4840-47a5-a7cf-49d3b28713f2,Sra. Maria Eduarda Araújo,1958-07-12,194.546.729-08,RJ,2026-03-19
487885b9-588e-46ca-9ccf-73fe1213ac9e,Júlia Casa Grande,1938-03-01,277.175.511-87,RO,2025-06-01
563afaa8-3b77-4c73-abad-cf6f2f4ca53b,Ana Liz da Paz,1942-05-24,848.736.937-34,MS,2026-06-09
71570529-e503-4ed6-a7d9-d0645bbd3b15,Sr. João Lucas Cardoso,1972-10-27,985.770.119-96,PR,2026-04-08
54425a35-63d4-463f-b2e5-aac78eda5e66,Maria Clara da Cruz,1996-07-19,401.971.523-78,RN,2026-02-03
100687bc-21b1-4cd0-bcc4-0b267bb24450,Gael Henrique Borges,1979-06-10,996.853.155-42,AL,2026-06-27
58c23445-4b96-4687-978b-aba8a0c2bded,Mirella da Luz,1976-04-03,855.215.781-98,RS,2024-11-26
85b5cc9b-b4de-44ad-bb33-63cd5f056111,Isabelly Araújo,2006-08-03,660.575.824-50,RN,2025-06-27
dd2bcc58-9775-484e-a2c0-cc67ebf95913,Srta. Ana Julia Moraes,1994-02-06,837.097.704-63,RJ,2025-05-30
a18828e4-91a4-49a3-965a-57c1bebbf48c,Maria Sophia Guerra,2004-08-18,735.439.049-27,AM,2026-04-17
639b90ef-ce10-497b-b2e3-d42c48d97a7b,Enzo Gabriel Azevedo,1959-12-02,660.466.274-04,TO,2026-02-20
3228453a-4977-4489-802e-3c8f9044f158,Luna Machado,1992-07-19,211.788.042-68,PE,2025-11-08
f4d14874-331e-46ce-b2d6-b182e6fc1d2e,Sr. Ravi Vasconcelos,1961-11-05,382.804.281-79,PA,2024-10-27
b4136e78-f578-4a34-8116-ec16ef83865f,Gael Alves,1937-09-08,092.071.182-16,CE,2025-05-04
0d8bac13-2609-4250-a6b0-05332aee9af6,Josué da Luz,1988-04-17,874.762.953-61,RR,2026-04-25
e5a940e7-fbe8-42f8-b4dc-634472a153d1,Bryan da Cunha,1989-05-11,396.106.285-81,ES,2025-10-13
3f0b5f74-ba66-45a5-a89c-731ae9e2884e,Francisco Pastor,2000-10-08,125.150.445-41,AC,2024-11-22
249874d6-383b-46a7-a881-1b8fee277cf1,Rodrigo da Costa,1963-07-27,101.953.471-11,PR,2025-07-04
1f880e78-f1e9-4123-bc22-44a174ea37cf,Zoe Teixeira,1965-01-18,142.840.510-75,PI,2026-03-04
7f1dbb53-7d92-46bb-a6c0-51b5dcc2996a,Augusto Leão,1992-02-24,792.779.595-76,DF,2025-05-12
bf0bb1fb-8d82-46bb-b556-5a3c6957c74f,Léo da Rosa,1940-11-08,662.112.258-07,MA,2025-06-13
1d4c98f0-9270-4839-a46f-a487170d133b,Otávio Gomes,1984-01-23,122.711.944-43,SC,2025-10-11
cb778be9-14dd-4806-947a-840a72ef07d0,Luan Farias,1993-10-15,522.897.315-02,CE,2024-11-24
fc8be911-ad04-4323-b633-9bbf3ab1e100,Henrique Moraes,1955-08-26,968.613.213-97,SE,2024-12-21
453531d0-2f3c-46a3-b7db-a0d201d119f1,João Miguel Araújo,1965-10-19,002.500.840-14,SE,2026-05-16
cc33df80-aca1-4f2d-970d-bdc486a4abfa,Elisa Novaes,1989-01-11,541.824.593-67,GO,2025-06-19
25afcb47-0db0-4991-9090-45133b170f63,Mariane da Mata,2007-11-14,507.766.948-18,SP,2025-01-22
0ccc8040-b122-4619-ac3e-d8731e73b384,Dr. Murilo Cirino,2005-08-27,546.673.145-65,PB,2024-10-15
a3619970-a00e-45fd-b0a3-62ea9b144658,Vitor Siqueira,1984-05-28,981.243.422-93,BA,2025-12-26
9b2d1f32-f716-4030-ae26-2db05282569a,Cauã Nascimento,1954-09-22,531.565.529-40,SC,2026-03-08
b1cf323c-9189-49a6-904b-cbb5ea99d96c,Melissa Monteiro,1984-09-09,160.102.506-09,MG,2024-10-14
1cbd60b4-738b-4aea-aeba-d9dbf098ed03,Maria Cecília da Mota,1963-01-10,730.438.381-19,GO,2025-01-29
6ab7b444-9302-4850-8303-3e10f970a300,Daniela Fernandes,1974-04-11,595.636.203-31,AC,2025-06-28
d1cd82ca-7fb7-4766-8041-63c00cabb4d5,Valentina da Cunha,1988-06-14,864.200.660-44,GO,2025-12-13
3e4d93fb-9abd-453b-8e1b-389256b6cd13,Calebe Nogueira,1955-04-17,456.080.771-07,MT,2026-06-09
fbe94e17-9a7b-49e1-9f2c-cbfb05853c3e,Luiz Miguel Caldeira,2000-05-13,655.993.190-74,PB,2025-10-03
b623e964-6faf-45bd-9c66-26ae1a053da2,Ana Sophia Casa Grande,2003-06-08,002.615.723-29,RO,2024-09-11
c624deb3-4f72-4b73-be0d-c090d746e437,Luiza Farias,1991-12-28,729.493.098-26,PA,2026-08-18
8a050251-2a5a-4d39-820b-eb3c9f89a452,Maria Vargas,1987-03-15,135.407.108-14,DF,2025-08-10
fe45b063-815a-47ca-b6fb-a6e89dc788e9,Marcelo Correia,2004-03-28,742.574.225-07,GO,2025-05-15
f6c85b2b-a9bb-4b42-aec7-a167939935dd,Murilo Ferreira,1943-10-15,074.039.753-92,PB,2025-05-25
7e3a85a7-4741-41c3-a7d1-f942fed1c6fa,Marcela da Luz,2004-08-02,024.722.096-05,AC,2025-12-15
c6b3c9b9-e9d9-4bb0-8452-fde249923816,Benjamin Cavalcanti,1949-11-06,228.049.638-21,MG,2025-07-22
267ffecd-8572-42e5-9567-88dcdb910164,Ana Cecília Rocha,1969-03-27,445.675.943-57,CE,2024-12-24
1b5aca9f-398a-42a5-ba9b-c2a6b55032a5,Marina Nascimento,1989-09-13,422.111.432-32,SC,2026-07-12
41580037-5222-4a36-b73b-cea9aef2af8c,Luiz Gustavo Peixoto,2006-05-11,006.391.461-41,GO,2025-05-14
9dde1a64-9299-477c-9c4b-6c965cb30f89,Luigi Moraes,2000-04-24,361.872.911-66,RR,2026-03-21
edca9508-18a4-4cde-a0ae-9b1f1b12d829,José Miguel Pereira,1956-06-25,003.854.519-79,MA,2024-09-24
1b6253fe-a16b-4522-b119-7b58a7ef4711,Ravi Correia,1992-09-30,857.857.933-22,AL,2024-08-23
1fabdd25-aeb2-4eb2-a66c-04eea67018ca,Isabel Nunes,1963-03-03,317.698.965-10,TO,2025-06-11
10d0f3f1-0e19-4dce-82b1-3d97a4ba39a3,Rafaela Fonseca,1980-01-25,612.917.828-54,TO,2026-07-27
511b8863-0259-4007-9ed9-8b8039990b7d,Olívia Novais,2002-12-31,512.648.775-94,MS,2024-09-04
70998731-bd84-46ea-8ee6-9d6aa98049ee,Antônio Pastor,2007-05-29,107.412.150-66,TO,2025-03-17
36983710-efba-426c-ac1b-023c0fbf4669,Amanda Duarte,1957-07-16,616.240.394-11,MT,2026-01-04
1c0d3eb9-5beb-4f6d-be48-362aa9922fc0,Aurora Gomes,1973-10-31,563.366.593-76,SE,2025-10-07
e5f7e9e4-743f-4a61-96c9-e3cfe59a44e6,Matheus Lopes,1986-07-19,724.092.136-18,SP,2026-06-18
78e583a6-3363-43c3-97b9-1b979bee6a31,Srta. Bianca Peixoto,1997-06-04,522.447.800-66,RJ,2024-10-01
d3e57c84-9bbe-483a-829e-de20271bb957,Bella Azevedo,1977-06-09,990.254.531-96,RN,2025-01-14
a0fd31e6-3bba-4961-9509-6c21d44ed751,Antônio Viana,1966-01-28,501.838.432-08,DF,2025-06-20
43861544-c889-4e87-8c39-2b57a1b9ffef,Felipe Jesus,1965-07-28,511.889.083-37,PB,2024-10-11
61eb9dc1-ffb3-412a-ab6e-49bdc6f23acd,Bella Correia,1994-06-11,911.477.908-79,RS,2024-11-21
08b2555d-b2c0-4ef5-80d2-3b0f053d6f22,Vitória da Costa,1984-10-14,491.932.160-91,ES,2025-10-13
118c52d3-d358-40ec-a6b0-6f4153d2d047,Vinícius Machado,1974-07-16,068.765.516-00,SP,2025-06-26
4f4efca9-f496-40d5-9807-deb93080da70,Maria Isis Pereira,1970-04-27,521.016.793-45,AP,2025-12-26
8d222c63-8d42-43f0-9f36-479a7d72cbdb,Laís Fonseca,1959-11-05,735.232.363-73,PR,2025-12-20
ff6afa46-f0cd-45ee-9377-a65520344f71,João Pedro Peixoto,1953-09-19,448.509.033-46,MG,2025-01-23
41c2ca26-2a1d-4935-94b6-48aa71f9f5e8,Sr. Nathan Fogaça,1935-09-10,579.695.273-84,RR,2025-11-05
7f34709d-6de5-4b25-ba5b-a33646fc8452,Lucas Gabriel Nunes,1950-12-13,265.762.132-66,PE,2024-10-16
7940bfc2-8520-4455-a604-71f4b509fc3c,Davi Lucca Rezende,2006-09-21,212.586.237-91,RS,2025-07-21
501d4a8c-9575-4eea-a7f9-92b6c9db69dc,Sr. Brayan Novaes,1952-10-17,290.882.247-59,AC,2025-01-30
2f952804-6cc1-4216-affa-da6eac9c9ae3,Srta. Isis Silva,1939-01-23,373.173.955-00,SE,2026-05-18
bd332724-e474-47b4-9224-04a3a7dcdb1c,Luísa da Conceição,1985-07-09,334.463.340-83,RR,2026-07-26
c51ba54f-9ce1-40d2-9af0-f3432be7189e,Dr. Théo das Neves,1953-11-04,657.894.516-32,SC,2025-04-25
68cd8807-3f94-4a5e-8ed8-27a562805213,Srta. Sophia Silva,1977-01-06,046.803.652-85,PB,2024-11-12
abd9b763-e1da-4aba-98af-131242907909,Gabrielly Pimenta,1949-04-30,442.036.796-59,AL,2026-05-17
5fe004b4-a8f3-4040-ad0e-61ad947e2f91,Ryan Silveira,1956-12-12,880.955.630-82,RO,2026-07-04
d547eedb-666a-46a5-a519-626fe2351f0d,Ryan Cassiano,2004-08-30,125.450.641-94,SP,2025-12-27
5c80ebc5-b6e5-43bf-bace-7073f27f8377,Apollo Gonçalves,1991-10-01,998.528.774-07,RJ,2025-11-03
8ee74993-945c-4f75-b311-67cc78fdaee5,Vicente Duarte,1975-01-26,759.194.949-88,TO,2025-11-14
42f783bb-4b11-4db5-91d4-d5deeb6597b5,Valentina Vieira,1937-07-11,529.903.154-50,SP,2024-09-15
9f4d0ebe-f777-44ab-9a69-54b1836d57e3,Gustavo Henrique Araújo,1938-07-15,997.057.304-62,MA,2025-08-25
b7c9710b-5d48-4cb1-8847-21a5f9d64fd3,Sr. Rodrigo Fogaça,1965-01-20,278.054.609-80,MG,2024-12-14
8fa81f06-b615-4a80-b9cf-fe72604a02bb,Sr. Enzo Silveira,1942-08-03,335.386.360-00,RJ,2025-07-03
fb5a7084-307a-41de-b453-cbf0440be7aa,Maria Luiza Gonçalves,1945-03-13,016.201.468-16,DF,2024-10-25
b91a2a76-ff54-49cb-86e2-b6b521b9aebd,Eloá Sá,1937-04-19,781.210.833-28,RO,2024-11-21
0f488457-02af-4f40-9f79-2f2d5ab97f30,Dr. Caio Jesus,1939-07-29,768.723.652-55,BA,2024-09-13
032a0083-4167-4e17-8de0-54566bc55075,Nicolas Pereira,1993-08-13,192.326.228-74,RN,2026-02-01
7e0cad8b-4d0d-4290-9947-b438309e6304,Pedro Lucas Cavalcante,1967-08-10,965.479.556-38,AL,2024-12-13
c49471ff-541f-475a-a4b0-c10177c5efdc,Bryan Gonçalves,1975-10-23,825.934.481-79,MT,2026-02-15
08e0b2db-7f5b-40d4-af35-76d78f0c214c,Sr. Davi Cirino,2002-02-24,368.396.096-61,TO,2025-05-28
c60cefde-9b37-44a3-ad18-9ea54852d06e,Heloísa Viana,1945-03-08,608.528.187-45,RN,2024-12-26
9c4c48ea-6694-4d12-b04f-a8468912a79f,Gabriela Albuquerque,1935-12-03,523.887.374-44,RS,2025-06-15
023b0703-b78f-48b6-95ae-ff57dd48251c,Mariah Macedo,1990-04-01,342.268.554-15,RS,2024-12-14
741d22de-97f9-4acb-bd7a-e1fd4ac08bca,Emilly Moreira,1971-06-03,391.260.191-87,AP,2026-07-31
dfb7f6cc-4360-44b7-b085-aec8ea400ae5,Leonardo da Paz,1988-03-31,785.077.181-58,ES,2026-08-03
eaa4065e-f61e-40af-911e-01c53ec93972,Ana Clara Machado,1981-02-11,301.375.332-58,MG,2026-08-12
4d4a7c36-3dcd-44c8-a84a-510b83d69067,Ana Laura Costela,1975-05-05,270.745.232-56,RS,2026-04-20
55962c28-ab3f-4079-9432-ad1262d43c2c,Aurora Almeida,1941-01-01,525.323.211-59,AM,2025-09-27
62acf015-3ef0-46ed-9561-8277938601cf,Vitor Borges,1976-01-26,393.065.375-88,AP,2026-02-22
f151259b-c805-4939-a76c-0916ee1def9a,Isis Guerra,1962-01-12,178.953.154-22,CE,2025-11-06
56312e40-a51c-400b-a689-2239fc81e7a7,Bárbara Novaes,1996-07-20,953.911.874-89,RN,2025-05-05
57676022-3de5-4c16-9aea-00cb7c4e2d89,Henry Aragão,1972-08-11,498.013.077-83,AL,2024-09-04
40c4c360-010a-44a4-b46c-6b750e9e978f,Sra. Rafaela Vargas,2004-08-05,130.572.798-34,AC,2025-11-04
c5340211-fbaf-4baf-abb1-6df76a673729,Dom Sousa,1961-11-07,416.033.089-96,RJ,2026-05-20
a2139bdf-ef8b-4975-85d1-afb9542ebd4c,Heloisa Moura,1937-09-21,371.373.071-55,CE,2026-08-22
3b4ab88d-8f48-4167-8467-eafdbf01aea8,Davi Lucas Costa,1987-07-17,189.368.543-02,MG,2026-02-12
0ccc0987-e825-44c9-86a3-f6685faff093,Dom Souza,1986-01-29,052.884.498-11,SP,2025-07-21
72cf1663-42f1-486c-944d-f2d10fd136e2,Maria Flor Andrade,1936-06-11,840.393.112-75,RJ,2025-08-14
516faa75-4cc2-4233-9d86-6cf6338faf45,Leandro da Cunha,1967-07-05,464.056.275-20,PR,2025-04-28
c20e4718-6b9b-4660-945b-4f0f3e3741f6,Srta. Aylla Dias,1962-05-22,789.399.883-88,GO,2026-03-20
310b0019-4f55-4322-a550-4791dd8115d7,Luiza Almeida,1979-10-15,654.604.844-04,CE,2026-02-10
c62f4c53-8a54-4753-9ab3-7f7c17b82ee1,Maria Vitória Lima,1970-03-26,501.243.717-37,ES,2025-11-05
a10e5fb6-2b47-4dae-98e6-5df6c3f80b82,Esther Macedo,1955-11-03,618.960.409-11,SP,2024-10-27
181009ef-41f7-4463-b64d-b6c1bb50cad3,Ayla Pinto,1990-03-02,068.885.837-42,RS,2024-11-23
831376ab-516e-42a5-a3aa-7b4a812d21bf,Kamilly Monteiro,1968-12-14,009.737.597-82,SE,2026-02-02
ada75752-d79a-49df-8938-0abac6b38710,Sr. Luiz Gustavo Pereira,1995-11-16,671.083.846-43,RN,2025-10-01
ea21f145-8644-4646-8f55-25f5c631738c,Breno Campos,1940-11-10,242.876.588-82,SP,2025-01-26
d9cd9b64-b9aa-47ec-bb35-0beba0d302a7,Maria Laura Andrade,1989-05-07,324.989.604-58,PA,2026-06-25
194dc4fa-76c5-4549-bf76-c106c21c2380,Pedro Miguel Borges,1983-06-30,115.001.642-13,RO,2026-05-25
b14a0352-791f-44e5-8ca5-4d595d786304,Davi Lucas Marques,1983-07-28,024.253.047-49,RR,2025-10-29
5945c2a6-bc67-43a4-8231-9fc71fe9dfe7,Otávio Campos,1955-08-11,751.583.157-94,MA,2026-05-25
83006ab3-96f9-4f19-b02f-267d3508f187,Nicolas Duarte,1968-04-28,533.299.180-90,GO,2026-04-06
f70f2d57-61f7-4ec2-a07e-093a7ab0bc88,Sra. Maria Luísa Melo,1969-11-23,551.386.796-47,PR,2024-12-26
afff5874-2906-4fcd-927a-2b0f111ade9d,Miguel Pereira,1942-11-03,012.931.358-82,PA,2025-05-25
d6b0147f-2972-4375-8d02-b15c117f8481,Isaque Azevedo,2000-02-27,751.172.199-40,PR,2024-12-09
b4e552cf-fdb5-4479-80c9-09b2ffbec877,Ana Sophia Duarte,1964-07-28,432.869.790-52,AP,2024-09-27
88b222f8-d0e6-467b-92f0-72f5397b690f,Sra. Luana Viana,2001-03-10,055.182.654-59,PA,2026-07-27
5dcd5299-f82d-4823-9234-530e991571eb,Dr. Luiz Fernando Souza,2003-03-05,398.651.610-15,RN,2024-09-12
fdec3300-4fba-4fa5-b32b-9793b9b9e8b3,Emanuel Cavalcanti,1964-11-28,459.603.938-35,RR,2024-09-06
9e9cc9bb-72fd-4682-884a-f6f03c4941c0,André Farias,1969-10-15,636.194.681-58,PE,2024-12-29
90d61efc-a483-42b7-8668-21b656141da8,Dr. Davi Ramos,1989-12-25,648.426.599-03,SE,2025-02-23
dcd3984a-5808-4fa3-ace5-8005dc96d03b,Caroline Nunes,1970-02-14,404.298.061-20,PI,2025-03-24
8b89d074-19d0-434d-a5f6-4694dd917eaf,Vicente Ramos,1981-08-22,521.149.012-78,RO,2024-08-27
54a5cd22-6aa6-43e5-af4e-fc271d73fb20,Lara Costela,1973-06-02,836.190.523-02,TO,2025-11-13
64d2a9f4-07fa-4329-9d77-7c9fd9ec6d37,Maria Helena Silveira,1967-09-08,758.557.622-09,DF,2025-10-09
f11399b9-bb24-4d69-8ad7-d699d8e83c5e,Thomas Moura,2004-07-17,523.908.107-05,RO,2026-05-19
868a52b3-0163-4052-983d-313b4c76624c,Bárbara Andrade,1948-01-16,763.808.665-51,SC,2025-07-07
8b68cef6-975f-46f7-adee-d7e56b2b9c41,Alice da Paz,1969-10-10,042.487.020-73,SE,2025-10-15
a0b900d5-71e5-43cb-8f60-881e09ebedf8,Antony da Luz,1972-01-19,693.452.727-30,MT,2025-08-13
bc81101d-fae1-4984-b304-080e6bd06793,Maria Flor das Neves,1955-09-12,577.468.626-48,AL,2025-08-18
65ecb632-76f7-4b06-b35c-cf32237a4c70,Calebe Nogueira,1989-02-05,930.330.302-82,RN,2026-04-19
89418e67-94a6-4fa8-ab99-d87a8bc3e243,Yuri Macedo,1981-11-11,255.541.861-55,MA,2025-09-14
4b527b43-0e96-42e5-82b9-f9eec6869497,Dra. Sara Moreira,2007-02-10,142.793.423-64,MT,2024-09-18
99999c24-8b9e-4602-9b44-f2d54c4e9f23,Henry Câmara,1943-11-10,653.075.159-49,PA,2026-03-07
7a64d9bc-a221-4515-a932-b8ea842b66b2,José Aparecida,1974-11-27,879.403.687-69,MA,2025-01-31
9fdd476a-9c32-42ed-9a68-93fef3dae4fd,Ravi Rezende,1964-07-08,429.944.389-62,MS,2025-04-26
1181b186-1b4a-4ee2-af09-ba5d80dbca0e,Ana Beatriz da Cunha,1977-05-31,825.342.211-98,PR,2025-02-16
17b632c9-3f48-4f86-bc77-2cb6dd8f0ee5,Matteo Rezende,1963-09-14,409.411.720-16,MA,2026-04-15
30aa4fbf-8b6c-4175-bdaf-eb50d31a7fc8,Ester Costa,1972-04-19,686.981.184-65,SC,2025-06-22
83f2ea95-70b6-481b-bdf3-777713abc101,Sra. Isadora Pimenta,1972-09-19,982.254.360-94,AL,2025-01-15
14b55893-1b62-428a-999f-53172f8085bd,Bella Rezende,1961-01-25,376.779.748-96,DF,2026-03-02
99803fda-b711-45bb-a8b0-df7fe2a05017,Ana Cecília da Conceição,2001-11-07,544.317.036-51,PE,2025-03-30
829e01b2-9642-478b-ad99-29397afaacf3,Otávio Rodrigues,2000-11-11,331.722.628-81,AC,2026-02-02
b1d82013-0c53-431c-ae26-15d6fcbff000,Jade Leão,1952-12-21,404.657.072-76,RR,2026-07-23
7914d6a6-5fbd-4936-8e4d-890d3ee626aa,Maria Helena Sampaio,1970-02-01,917.887.893-06,DF,2025-03-31
69bd1aa2-d5ac-4aa8-ad2e-930076079975,Valentina Guerra,2008-06-27,979.431.719-21,PB,2026-03-24
08825562-781b-4729-9740-8b8f537096e0,Henry Leão,1937-08-18,102.297.170-25,MS,2025-09-15
e0a4c8bd-7982-41d4-90f5-4d757caae727,Ana Sophia Pinto,1982-04-11,876.923.900-56,RN,2026-04-12
df355941-69e0-42f7-b520-d54726e0d288,Levi Macedo,1938-07-02,806.449.639-66,DF,2026-02-11
a7efb583-eb2f-433f-ae9e-28db89e72f9f,Lucas Sá,1951-06-15,440.140.837-41,MG,2025-08-30
d48a3ab4-cc3f-49fe-8827-49a9f14057ca,João Miguel Martins,2007-09-15,411.698.020-24,PA,2026-03-07
1e3dcd1c-d097-44a7-84c7-d94feee831e5,Anthony da Rocha,1967-12-08,615.619.095-49,AM,2024-11-11
8893f772-61da-4050-bb21-de3ff13a4f36,Mariana da Cunha,1961-05-10,780.518.589-51,GO,2024-11-01
de041f1a-3a21-4b47-9be5-eb6b32722ffc,Bella Martins,1943-02-19,581.681.758-77,PB,2025-02-19
df038005-bbb2-495f-bb2a-514614c45cd3,Isis Martins,1973-03-20,444.176.009-31,DF,2025-09-25
6a07c648-af8f-4e62-b9ec-8de4fd8c05a0,Alice Ribeiro,1955-12-27,437.438.080-83,RO,2025-01-17
46e437c8-2568-462b-8729-ddf83d9e4ae1,Theodoro Marques,2005-05-19,559.877.427-70,MG,2025-09-25
d6dd0eea-d5cc-437a-b121-a25e5efeef7c,Ian Leão,1981-07-14,679.613.005-88,DF,2026-05-02
9f307663-c425-487c-9618-eaa654a13349,Sr. Augusto Correia,1973-07-04,890.616.228-55,SE,2026-07-05
b5a5f40e-cdf2-418a-a8fe-d7711088c727,Dr. Enzo Viana,2000-07-22,450.739.512-93,RJ,2025-01-10
d8651e0c-2bdd-4c58-8d19-535769d805eb,Pietra Abreu,1999-05-29,758.950.430-06,BA,2024-10-28
008050d9-0d80-4847-8654-8a1433ce2d4d,Evelyn da Rosa,1938-05-07,121.788.825-03,PI,2025-05-20
ceecbd34-45e8-41d3-af7d-f70feb583515,Davi Lucca Rodrigues,1965-10-10,850.258.469-44,RR,2025-06-08
08ca08bf-5504-4cbf-9f24-96f2552adb92,Srta. Clara Porto,1947-04-17,746.262.615-71,MG,2026-05-06
092f3f48-de2f-4652-b276-7609453c40ce,Sabrina Alves,1971-06-23,057.198.472-79,AC,2025-02-17
d260a141-ae72-4c37-95f0-2e17ad2b8c96,Srta. Bárbara Borges,1998-02-13,606.288.536-75,RR,2025-01-06
122a9405-559a-4f34-9ccf-07c37bdb26ad,Maria Flor Montenegro,1990-03-08,820.419.338-99,CE,2024-11-12
fa18623b-9117-4039-93ef-571fb17eaf48,Liam Castro,1968-12-11,248.063.685-71,MA,2026-07-14
81b13a96-6354-4c35-9535-605fb8e5af0b,Sra. Jade Moura,1995-09-02,721.919.951-81,AC,2024-11-04
a206a6a4-7f57-46be-946a-a4e48a204d48,Carolina da Rocha,1998-05-07,633.710.103-71,MT,2025-03-04
06a76389-8e4f-493a-a76a-8ca670ede26c,Srta. Maya Carvalho,2006-04-12,456.783.598-26,PA,2025-12-23
80ee3a3d-7878-4adb-bd2a-cf16dfd32864,Elisa da Costa,1948-01-24,256.677.681-90,RJ,2026-06-09
ea629481-e06a-4835-afb8-4768fb30304a,Fernando Gonçalves,1988-05-19,817.980.264-91,RJ,2026-05-02
69cd845b-de95-41b6-9461-0e2320950f0c,Cauã Castro,1996-01-06,075.288.537-99,MS,2026-05-19
6b4194a3-91f1-4801-bcd4-51142b8dea35,Dra. Mirella Borges,1988-05-27,763.759.287-79,BA,2026-05-15
49c6ac2c-4089-4cd7-a12d-885838cd3e1c,Bento Cavalcanti,1944-05-04,329.773.237-52,MA,2025-06-20
970656a6-ebfd-406b-ac6b-3b48fa05f220,Dr. Dante Fogaça,1961-10-31,104.369.387-94,BA,2026-01-07
b05cc601-15b8-437c-8480-f31876d3fd57,Brenda Aparecida,1970-04-09,502.534.612-02,RJ,2026-02-22
